transaction_id,date,category,product,revenue,cogs,region,gross_profit,net_profit,net_margin
TXN-01230,2023-06-24,Software,Product B,3551.03,832.55,APAC,2718.4800000000005,2008.2740000000003,0.5655
TXN-01231,2023-07-13,Software,Product B,1298.26,1097.76,APAC,200.5,-59.15199999999999,-0.0456
TXN-01232,2023-04-23,Hardware,Product B,2261.3,877.73,APAC,1383.5700000000002,931.3100000000002,0.4118
TXN-01233,2023-04-24,Hardware,Product B,661.08,1499.86,North America,-838.7799999999999,-970.9959999999999,-1.4688
TXN-01234,2023-08-10,Hardware,Product B,1069.6,1657.57,EMEA,-587.97,-801.89,-0.7497
TXN-01235,2023-06-15,Software,Product A,54.67,1544.77,North America,-1490.1,-1501.0339999999999,-27.4563
TXN-01236,2023-11-15,Electronics,Product B,244.36,87.24,North America,157.12,108.24799999999999,0.443
TXN-01237,2023-05-12,Electronics,Product A,4887.55,396.32,APAC,4491.2300000000005,3513.7200000000003,0.7189
TXN-01238,2023-09-21,Software,Product B,1249.65,1077.85,APAC,171.80000000000018,-78.12999999999985,-0.0625
TXN-01239,2023-02-24,Electronics,Product C,3333.39,1870.3,North America,1463.09,796.4119999999999,0.2389
TXN-01240,2023-12-25,Software,Product B,4203.54,1671.56,North America,2531.98,1691.272,0.4023
TXN-01241,2023-05-11,Electronics,Product C,2775.77,1686.64,EMEA,1089.1299999999999,533.9759999999999,0.1924
TXN-01242,2023-10-15,Consulting,Product B,808.07,613.38,EMEA,194.69000000000005,33.07600000000002,0.0409
TXN-01243,2023-09-23,Consulting,Product B,3654.18,864.6,APAC,2789.58,2058.7439999999997,0.5634
TXN-01244,2023-06-11,Software,Product B,3021.24,946.7,EMEA,2074.54,1470.292,0.4867
TXN-01245,2023-03-28,Electronics,Product C,3669.69,323.17,EMEA,3346.52,2612.582,0.7119
TXN-01246,2023-02-24,Hardware,Product C,3860.25,71.83,APAC,3788.42,3016.37,0.7814
TXN-01247,2023-10-15,Electronics,Product B,4878.28,1894.34,EMEA,2983.9399999999996,2008.2839999999997,0.4117
TXN-01248,2023-06-27,Consulting,Product A,2889.14,489.02,North America,2400.12,1822.292,0.6307
TXN-01249,2023-12-15,Consulting,Product B,1741.12,487.5,EMEA,1253.62,905.396,0.52
TXN-01250,2023-01-08,Electronics,Product C,0.0,175.92,APAC,-175.92,-175.92,0.0
TXN-01251,2023-11-17,Electronics,Product B,388.78,1857.73,North America,-1468.95,-1546.7060000000001,-3.9784
TXN-01252,2023-11-09,Hardware,Product C,4492.12,1163.68,EMEA,3328.4399999999996,2430.0159999999996,0.541
TXN-01253,2023-09-04,Hardware,Product C,640.94,1337.4,North America,-696.46,-824.648,-1.2866
TXN-01254,2023-11-19,Electronics,Product C,1672.82,1824.04,North America,-151.22000000000003,-485.78400000000005,-0.2904
TXN-01255,2023-09-12,Electronics,Product B,4087.94,697.78,EMEA,3390.16,2572.5719999999997,0.6293
TXN-01256,2023-11-24,Electronics,Product C,3006.7,1246.8,EMEA,1759.8999999999999,1158.56,0.3853
TXN-01257,2023-02-23,Electronics,Product C,1998.5,87.21,APAC,1911.29,1511.59,0.7564
TXN-01258,2023-09-06,Software,Product B,2393.51,381.68,APAC,2011.8300000000002,1533.1280000000002,0.6405
TXN-01259,2023-08-27,Electronics,Product C,4280.01,1664.18,North America,2615.83,1759.828,0.4112
TXN-01260,2023-08-17,Hardware,Product B,1733.02,1535.87,APAC,197.1500000000001,-149.45399999999995,-0.0862
TXN-01261,2023-03-08,Consulting,Product C,4354.77,707.78,North America,3646.9900000000007,2776.0360000000005,0.6375
TXN-01262,2023-02-20,Software,Product A,486.27,759.85,North America,-273.58000000000004,-370.83400000000006,-0.7626
TXN-01263,2023-04-07,Electronics,Product A,3895.15,1071.77,APAC,2823.38,2044.35,0.5248
TXN-01264,2023-04-02,Consulting,Product C,4245.36,10.48,APAC,4234.88,3385.808,0.7975
TXN-01265,2023-09-21,Software,Product A,950.0,490.08,APAC,459.92,269.92,0.2841
TXN-01266,2023-10-18,Consulting,Product B,2180.22,424.38,EMEA,1755.8399999999997,1319.7959999999998,0.6053
TXN-01267,2023-04-06,Electronics,Product A,869.22,508.46,North America,360.76000000000005,186.91600000000003,0.215
TXN-01268,2023-03-29,Electronics,Product C,3547.69,1613.75,North America,1933.94,1224.402,0.3451
TXN-01269,2023-03-19,Hardware,Product C,2699.97,566.55,North America,2133.42,1593.426,0.5902
TXN-01270,2023-10-15,Electronics,Product B,3194.85,391.13,APAC,2803.72,2164.75,0.6776
TXN-01271,2023-04-30,Electronics,Product C,1022.61,1013.48,APAC,9.129999999999995,-195.39200000000002,-0.1911
TXN-01272,2023-10-29,Software,Product B,1098.14,1732.63,APAC,-634.49,-854.118,-0.7778
TXN-01273,2023-06-14,Hardware,Product A,255.41,490.29,APAC,-234.88000000000002,-285.96200000000005,-1.1196
TXN-01274,2023-07-01,Software,Product A,1644.23,166.29,APAC,1477.94,1149.094,0.6989
TXN-01275,2023-08-11,Consulting,Product B,2820.74,719.25,EMEA,2101.49,1537.3419999999996,0.545
TXN-01276,2023-11-07,Electronics,Product B,4296.78,1497.83,APAC,2798.95,1939.5939999999998,0.4514
TXN-01277,2023-01-07,Consulting,Product C,3351.29,1105.87,North America,2245.42,1575.162,0.47
TXN-01278,2023-11-26,Software,Product A,2205.21,1635.42,APAC,569.79,128.74799999999993,0.0584
TXN-01279,2023-09-20,Electronics,Product B,4767.94,1919.59,North America,2848.3499999999995,1894.7619999999995,0.3974
TXN-01280,2023-06-10,Electronics,Product A,3610.26,1587.4,APAC,2022.8600000000001,1300.808,0.3603
TXN-01281,2023-05-31,Software,Product B,4654.32,1211.57,APAC,3442.75,2511.886,0.5397
TXN-01282,2023-03-26,Software,Product A,2661.56,991.75,North America,1669.81,1137.498,0.4274
TXN-01283,2023-05-27,Software,Product C,1331.58,89.74,North America,1241.84,975.5239999999999,0.7326
TXN-01284,2023-04-22,Software,Product A,311.49,1968.8,North America,-1657.31,-1719.608,-5.5206
TXN-01285,2023-02-05,Software,Product A,3644.12,773.13,North America,2870.99,2142.1659999999997,0.5878
TXN-01286,2023-10-12,Electronics,Product A,650.45,312.93,EMEA,337.52000000000004,207.43000000000004,0.3189
TXN-01287,2023-07-07,Software,Product A,1548.74,1336.75,North America,211.99,-97.75800000000004,-0.0631
TXN-01288,2023-03-23,Electronics,Product A,2685.73,575.73,APAC,2110.0,1572.8539999999998,0.5856
TXN-01289,2023-01-02,Electronics,Product C,2843.86,1175.7,APAC,1668.16,1099.388,0.3866
TXN-01290,2023-10-30,Software,Product B,3022.89,1177.67,EMEA,1845.2199999999998,1240.6419999999998,0.4104
TXN-01291,2023-07-16,Software,Product A,872.96,897.0,North America,-24.039999999999964,-198.63199999999998,-0.2275
TXN-01292,2023-01-11,Hardware,Product C,1929.7,1673.88,APAC,255.81999999999994,-130.12000000000012,-0.0674
TXN-01293,2023-08-22,Electronics,Product A,3105.11,537.28,EMEA,2567.83,1946.808,0.627
TXN-01294,2023-07-14,Software,Product A,4850.6,902.78,APAC,3947.8200000000006,2977.7000000000007,0.6139
TXN-01295,2023-04-29,Software,Product B,3651.77,1080.01,EMEA,2571.76,1841.4060000000002,0.5043
TXN-01296,2023-01-20,Software,Product A,4616.89,1330.61,EMEA,3286.2800000000007,2362.9020000000005,0.5118
TXN-01297,2023-09-18,Hardware,Product C,3822.95,1570.1,North America,2252.85,1488.2599999999998,0.3893
TXN-01298,2023-10-20,Hardware,Product C,2979.0,795.67,EMEA,2183.33,1587.5299999999997,0.5329
TXN-01299,2023-09-13,Consulting,Product B,1000.52,1295.63,APAC,-295.1100000000001,-495.21400000000017,-0.495
TXN-01300,2023-08-10,Electronics,Product A,0.0,309.72,Unknown,-309.72,-309.72,0.0
TXN-01301,2023-08-14,Consulting,Product C,3135.73,1865.97,North America,1269.76,642.6139999999999,0.2049
TXN-01302,2023-02-22,Software,Product A,3032.22,772.29,North America,2259.93,1653.4859999999999,0.5453
TXN-01303,2023-12-21,Hardware,Product A,2474.44,1461.75,EMEA,1012.69,517.802,0.2093
TXN-01304,2023-12-08,Hardware,Product A,2666.85,50.48,North America,2616.37,2083.0,0.7811
TXN-01305,2023-12-30,Consulting,Product B,1705.49,418.32,APAC,1287.17,946.0720000000001,0.5547
TXN-01306,2023-10-07,Hardware,Product A,2620.6,979.29,APAC,1641.31,1117.19,0.4263
TXN-01307,2023-03-22,Software,Product C,1027.9,1757.72,North America,-729.8199999999999,-935.4,-0.91
TXN-01308,2023-07-21,Hardware,Product A,4035.61,1059.24,North America,2976.37,2169.2479999999996,0.5375
TXN-01309,2023-06-07,Consulting,Product C,969.6,1860.44,North America,-890.84,-1084.76,-1.1188
TXN-01310,2023-04-30,Software,Product A,470.58,972.76,EMEA,-502.18,-596.296,-1.2672
TXN-01311,2023-02-28,Consulting,Product C,2209.42,985.99,EMEA,1223.43,781.546,0.3537
TXN-01312,2023-08-03,Hardware,Product C,3308.62,248.3,APAC,3060.3199999999997,2398.5959999999995,0.725
TXN-01313,2023-05-08,Consulting,Product A,2216.7,1607.29,EMEA,609.4099999999999,166.06999999999988,0.0749
TXN-01314,2023-08-12,Consulting,Product A,1419.93,501.46,EMEA,918.47,634.4839999999999,0.4468
TXN-01315,2023-07-28,Electronics,Product C,2812.95,1800.23,EMEA,1012.7199999999998,450.12999999999977,0.16
TXN-01316,2023-04-25,Hardware,Product B,1767.66,1822.54,EMEA,-54.87999999999988,-408.4119999999999,-0.231
TXN-01317,2023-07-28,Hardware,Product A,4667.7,1887.19,APAC,2780.5099999999998,1846.9699999999998,0.3957
TXN-01318,2023-01-14,Consulting,Product B,4617.09,1045.26,North America,3571.83,2648.412,0.5736
TXN-01319,2023-01-09,Electronics,Product A,2536.74,1357.42,APAC,1179.3199999999997,671.9719999999998,0.2649
TXN-01320,2023-02-09,Hardware,Product A,1673.03,1559.25,EMEA,113.77999999999997,-220.82600000000002,-0.132
TXN-01321,2023-08-25,Software,Product A,3698.81,270.72,North America,3428.09,2688.328,0.7268
TXN-01322,2023-10-08,Consulting,Product A,231.73,1205.9,North America,-974.1700000000001,-1020.5160000000001,-4.4039
TXN-01323,2023-12-25,Hardware,Product B,2400.11,78.25,North America,2321.86,1841.8380000000002,0.7674
TXN-01324,2023-07-20,Software,Product A,1714.8,1000.16,APAC,714.64,371.67999999999995,0.2167
TXN-01325,2023-09-03,Hardware,Product C,4606.65,318.14,North America,4288.509999999999,3367.1799999999994,0.7309
TXN-01326,2023-10-05,Software,Product C,109.41,374.02,APAC,-264.61,-286.492,-2.6185
TXN-01327,2023-08-23,Consulting,Product B,2786.43,736.44,APAC,2049.99,1492.7039999999997,0.5357
TXN-01328,2023-01-04,Hardware,Product A,3716.28,870.55,EMEA,2845.7300000000005,2102.474,0.5657
TXN-01329,2023-06-03,Hardware,Product C,2450.84,1250.11,EMEA,1200.7300000000002,710.5620000000001,0.2899
TXN-01330,2023-01-29,Electronics,Product B,472.74,158.11,North America,314.63,220.082,0.4655
TXN-01331,2023-04-19,Consulting,Product A,4863.68,1012.35,North America,3851.3300000000004,2878.594,0.5919
TXN-01332,2023-04-08,Software,Product C,2614.15,373.42,EMEA,2240.73,1717.9,0.6572
TXN-01333,2023-08-03,Hardware,Product C,3090.22,1152.21,APAC,1938.0099999999998,1319.966,0.4271
TXN-01334,2023-10-20,Hardware,Product B,1221.22,1278.44,APAC,-57.22000000000003,-301.46400000000006,-0.2469
TXN-01335,2023-03-16,Software,Product A,2443.32,1117.85,EMEA,1325.4700000000003,836.8060000000003,0.3425
TXN-01336,2023-11-22,Consulting,Product A,2174.29,1479.21,APAC,695.0799999999999,260.2219999999999,0.1197
TXN-01337,2023-05-26,Electronics,Product C,420.73,677.86,EMEA,-257.13,-341.276,-0.8112
TXN-01338,2023-05-08,Electronics,Product C,575.49,1532.56,EMEA,-957.0699999999999,-1072.168,-1.8631
TXN-01339,2023-12-07,Hardware,Product C,4195.49,871.21,North America,3324.2799999999997,2485.182,0.5923
TXN-01340,2023-02-11,Software,Product A,1237.11,973.53,North America,263.5799999999999,16.15799999999993,0.0131
TXN-01341,2023-12-22,Hardware,Product B,1015.04,1299.72,EMEA,-284.68000000000006,-487.6880000000001,-0.4805
TXN-01342,2023-02-10,Software,Product B,2549.31,46.53,North America,2502.7799999999997,1992.9179999999997,0.7817
TXN-01343,2023-02-03,Electronics,Product A,3855.3,1311.45,EMEA,2543.8500000000004,1772.7900000000004,0.4598
TXN-01344,2023-01-17,Consulting,Product B,356.64,1240.98,APAC,-884.34,-955.668,-2.6796
TXN-01345,2023-06-14,Software,Product C,2905.2,626.6,APAC,2278.6,1697.56,0.5843
TXN-01346,2023-06-02,Electronics,Product B,640.09,180.73,APAC,459.36,331.342,0.5176
TXN-01347,2023-03-17,Hardware,Product B,230.48,190.96,APAC,39.51999999999998,-6.576000000000022,-0.0285
TXN-01348,2023-03-28,Software,Product B,311.08,1847.22,EMEA,-1536.14,-1598.356,-5.1381
TXN-01349,2023-04-27,Consulting,Product C,4179.11,1381.67,APAC,2797.4399999999996,1961.6179999999995,0.4694
TXN-01350,2023-12-28,Hardware,Product A,0.0,262.93,APAC,-262.93,-262.93,0.0
TXN-01351,2023-12-08,Hardware,Product C,273.5,719.88,APAC,-446.38,-501.08,-1.8321
TXN-01352,2023-01-27,Electronics,Product A,2217.6,1189.04,APAC,1028.56,585.04,0.2638
TXN-01353,2023-11-09,Software,Product A,4227.77,1672.79,EMEA,2554.9800000000005,1709.4260000000004,0.4043
TXN-01354,2023-10-14,Hardware,Product A,1348.92,96.89,APAC,1252.03,982.2459999999999,0.7282
TXN-01355,2023-05-14,Consulting,Product B,2137.48,480.9,North America,1656.58,1229.0839999999998,0.575
TXN-01356,2023-08-07,Software,Product B,247.62,1780.6,North America,-1532.98,-1582.504,-6.3909
TXN-01357,2023-06-17,Consulting,Product A,2272.94,28.24,North America,2244.7000000000003,1790.1120000000003,0.7876
TXN-01358,2023-04-08,Hardware,Product A,2909.18,410.78,North America,2498.3999999999996,1916.5639999999996,0.6588
TXN-01359,2023-09-25,Consulting,Product B,2875.99,1918.46,North America,957.5299999999997,382.33199999999977,0.1329
TXN-01360,2023-08-25,Electronics,Product C,1695.51,1230.67,North America,464.8399999999999,125.73799999999989,0.0742
TXN-01361,2023-11-05,Consulting,Product A,1611.89,530.73,EMEA,1081.16,758.782,0.4707
TXN-01362,2023-06-22,Software,Product C,577.79,143.31,North America,434.47999999999996,318.92199999999997,0.552
TXN-01363,2023-07-09,Consulting,Product B,1865.65,66.1,APAC,1799.5500000000002,1426.42,0.7646
TXN-01364,2023-05-02,Consulting,Product A,542.5,497.04,North America,45.45999999999998,-63.04000000000002,-0.1162
TXN-01365,2023-02-15,Electronics,Product C,3844.65,1764.16,EMEA,2080.49,1311.5599999999997,0.3411
TXN-01366,2023-03-05,Consulting,Product C,4833.06,837.67,North America,3995.3900000000003,3028.7780000000002,0.6267
TXN-01367,2023-05-10,Consulting,Product C,4851.87,1443.46,APAC,3408.41,2438.036,0.5025
TXN-01368,2023-11-06,Hardware,Product B,4332.1,1837.39,APAC,2494.71,1628.29,0.3759
TXN-01369,2023-12-29,Hardware,Product B,3023.92,822.0,EMEA,2201.92,1597.136,0.5282
TXN-01370,2023-07-12,Software,Product C,3519.29,390.64,EMEA,3128.65,2424.792,0.689
TXN-01371,2023-11-03,Hardware,Product C,1461.77,1039.06,EMEA,422.71000000000004,130.35600000000005,0.0892
TXN-01372,2023-06-30,Hardware,Product B,3172.31,1817.09,EMEA,1355.22,720.758,0.2272
TXN-01373,2023-10-19,Hardware,Product C,2305.47,1610.71,North America,694.7599999999998,233.66599999999977,0.1014
TXN-01374,2023-10-09,Hardware,Product C,2435.99,141.0,North America,2294.99,1807.792,0.7421
TXN-01375,2023-01-29,Electronics,Product B,3800.99,1388.22,APAC,2412.7699999999995,1652.5719999999997,0.4348
TXN-01376,2023-05-29,Hardware,Product C,1445.5,1148.08,EMEA,297.4200000000001,8.32000000000005,0.0058
TXN-01377,2023-09-24,Electronics,Product C,1624.3,1815.85,EMEA,-191.54999999999995,-516.41,-0.3179
TXN-01378,2023-10-23,Electronics,Product C,4626.98,253.74,North America,4373.24,3447.844,0.7452
TXN-01379,2023-01-11,Hardware,Product B,328.31,1072.73,EMEA,-744.4200000000001,-810.0820000000001,-2.4674
TXN-01380,2023-06-13,Consulting,Product C,2453.89,1760.13,APAC,693.7599999999998,202.98199999999974,0.0827
TXN-01381,2023-04-23,Electronics,Product B,4568.36,825.95,APAC,3742.41,2828.738,0.6192
TXN-01382,2023-07-06,Consulting,Product B,3071.3,969.17,EMEA,2102.13,1487.87,0.4844
TXN-01383,2023-10-22,Consulting,Product A,2754.72,150.22,APAC,2604.5,2053.556,0.7455
TXN-01384,2023-08-20,Hardware,Product A,1286.23,563.51,APAC,722.72,465.474,0.3619
TXN-01385,2023-08-15,Software,Product C,1749.21,655.77,North America,1093.44,743.598,0.4251
TXN-01386,2023-11-06,Hardware,Product B,4267.64,1890.79,APAC,2376.8500000000004,1523.3220000000001,0.3569
TXN-01387,2023-04-08,Software,Product A,2818.13,572.51,EMEA,2245.62,1681.9939999999997,0.5968
TXN-01388,2023-02-24,Software,Product C,2597.97,927.13,EMEA,1670.8399999999997,1151.2459999999996,0.4431
TXN-01389,2023-04-21,Hardware,Product A,542.92,1345.9,APAC,-802.9800000000001,-911.5640000000001,-1.679
TXN-01390,2023-06-01,Hardware,Product A,129.34,332.74,EMEA,-203.4,-229.268,-1.7726
TXN-01391,2023-09-03,Software,Product B,4820.24,978.02,North America,3842.22,2878.1719999999996,0.5971
TXN-01392,2023-03-10,Hardware,Product B,1916.08,1479.69,APAC,436.3899999999999,53.173999999999864,0.0278
TXN-01393,2023-11-08,Software,Product A,3035.9,1735.04,APAC,1300.8600000000001,693.6800000000001,0.2285
TXN-01394,2023-10-16,Consulting,Product A,444.59,1256.26,APAC,-811.6700000000001,-900.5880000000001,-2.0257
TXN-01395,2023-09-07,Hardware,Product B,3431.42,1341.42,EMEA,2090.0,1403.716,0.4091
TXN-01396,2023-02-05,Consulting,Product C,4666.21,261.3,EMEA,4404.91,3471.6679999999997,0.744
TXN-01397,2023-08-27,Electronics,Product B,2899.54,1892.1,APAC,1007.44,427.53200000000004,0.1474
TXN-01398,2023-05-28,Consulting,Product A,674.27,273.82,EMEA,400.45,265.596,0.3939
TXN-01399,2023-08-15,Consulting,Product C,2929.52,1551.6,EMEA,1377.92,792.0160000000001,0.2704
TXN-01400,2023-09-01,Software,Product A,0.0,536.98,Unknown,-536.98,-536.98,0.0
TXN-01401,2023-12-03,Consulting,Product C,2061.76,1867.85,APAC,193.9100000000003,-218.44199999999978,-0.1059
TXN-01402,2023-12-31,Hardware,Product A,4405.2,1442.72,EMEA,2962.4799999999996,2081.4399999999996,0.4725
TXN-01403,2023-07-20,Software,Product C,3260.98,1510.09,APAC,1750.89,1098.694,0.3369
TXN-01404,2023-06-03,Electronics,Product C,4501.28,445.93,APAC,4055.35,3155.094,0.7009
TXN-01405,2023-03-14,Hardware,Product A,3136.35,891.65,APAC,2244.7,1617.4299999999998,0.5157
TXN-01406,2023-07-20,Electronics,Product C,699.88,1239.45,APAC,-539.57,-679.546,-0.9709
TXN-01407,2023-10-23,Consulting,Product B,1582.97,1542.25,EMEA,40.72000000000003,-275.874,-0.1743
TXN-01408,2023-01-17,Hardware,Product A,1048.88,216.88,APAC,832.0000000000001,622.224,0.5932
TXN-01409,2023-05-09,Hardware,Product B,4548.69,1925.11,North America,2623.58,1713.842,0.3768
TXN-01410,2023-08-05,Electronics,Product A,3813.98,1781.54,APAC,2032.44,1269.644,0.3329
TXN-01411,2023-03-02,Hardware,Product C,3398.17,547.99,North America,2850.1800000000003,2170.5460000000003,0.6387
TXN-01412,2023-04-14,Hardware,Product C,1539.78,1647.29,APAC,-107.50999999999999,-415.466,-0.2698
TXN-01413,2023-02-11,Hardware,Product C,961.02,1041.46,North America,-80.44000000000005,-272.64400000000006,-0.2837
TXN-01414,2023-01-25,Consulting,Product A,3794.43,928.99,North America,2865.4399999999996,2106.5539999999996,0.5552
TXN-01415,2023-02-08,Electronics,Product B,2397.08,635.72,APAC,1761.36,1281.944,0.5348
TXN-01416,2023-10-18,Hardware,Product B,1167.66,1166.13,APAC,1.5299999999999727,-232.00200000000007,-0.1987
TXN-01417,2023-05-11,Software,Product A,3102.28,1462.48,APAC,1639.8000000000002,1019.344,0.3286
TXN-01418,2023-08-17,Software,Product A,249.65,827.76,North America,-578.11,-628.04,-2.5157
TXN-01419,2023-04-18,Software,Product B,1664.54,1262.15,EMEA,402.3899999999999,69.48199999999986,0.0417
TXN-01420,2023-06-21,Software,Product B,2369.36,1401.63,EMEA,967.73,493.85799999999995,0.2084
TXN-01421,2023-04-12,Consulting,Product B,782.39,1425.13,APAC,-642.7400000000001,-799.2180000000001,-1.0215
TXN-01422,2023-12-20,Hardware,Product B,4924.04,113.41,EMEA,4810.63,3825.822,0.777
TXN-01423,2023-01-12,Electronics,Product A,1085.03,1720.9,EMEA,-635.8700000000001,-852.8760000000001,-0.786
TXN-01424,2023-10-02,Hardware,Product A,695.25,921.92,APAC,-226.66999999999996,-365.71999999999997,-0.526
TXN-01425,2023-04-11,Consulting,Product C,1057.5,532.21,North America,525.29,313.78999999999996,0.2967
TXN-01426,2023-02-13,Software,Product B,3856.85,491.11,APAC,3365.74,2594.37,0.6727
TXN-01427,2023-11-01,Consulting,Product C,2156.25,971.2,EMEA,1185.05,753.8,0.3496
TXN-01428,2023-01-17,Hardware,Product A,2848.81,1774.79,North America,1074.02,504.2579999999999,0.177
TXN-01429,2023-11-26,Electronics,Product A,154.0,762.91,EMEA,-608.91,-639.7099999999999,-4.154
